CampaignID,GoalAmount,RaisedAmount,DurationDays,NumBackers,Category,LaunchMonth,Country,Currency,OwnerExperience,VideoIncluded,SocialMediaPresence,NumUpdates,IsSuccessful
CID_92680,29765,34477.90274201620,66,1016,Games,November,Australia,EUR,4,No,89606,34,1
CID_92681,96970,144021.1963509930,64,1306,Games,December,USA,GBP,16,Yes,13609,37,1
CID_92682,75722,47366.545269855600,49,570,Film,August,Germany,EUR,1,No,83154,18,0
CID_92683,18641,21455.327252630800,66,1406,Games,October,Canada,AUD,12,Yes,84022,14,1
CID_92684,82795,81463.53770052950,26,530,Film,January,Australia,USD,18,Yes,67343,40,0
CID_92685,25113,30704.085002592000,60,797,Film,February,UK,GBP,11,No,68114,8,1
CID_92686,41897,35544.29928342180,71,658,Games,April,USA,GBP,9,No,91069,35,0
CID_92687,74481,94713.3921486038,29,1524,Film,February,UK,CAD,14,Yes,41854,14,1
CID_92688,5226,3401.6600341912100,35,910,Music,October,Germany,USD,16,Yes,31959,26,0
CID_92689,99913,58823.10996597870,30,1686,Games,September,Australia,USD,6,Yes,45517,29,0
CID_92690,55210,38632.2338616629,84,94,Technology,October,USA,GBP,7,Yes,796,25,0
CID_92691,91577,53277.50300674890,56,1861,Art,December,UK,CAD,18,No,53150,47,0
CID_92692,95637,142449.14483214500,43,365,Music,August,USA,GBP,11,No,58738,15,1
CID_92693,74903,80774.58645480790,47,698,Games,May,Canada,AUD,10,No,22447,34,1
CID_92694,80051,107402.93713927000,21,171,Film,November,Canada,GBP,6,Yes,26316,18,1
CID_92695,43749,23718.118406937100,40,918,Technology,April,Australia,AUD,0,Yes,70110,5,0
CID_92696,4444,4973.294371498950,87,87,Music,November,Germany,USD,15,Yes,81141,28,1
CID_92697,69043,71592.79137197180,48,1463,Games,June,Australia,AUD,15,No,76873,39,1
CID_92698,50117,38048.002331940400,43,535,Technology,February,UK,CAD,1,Yes,11403,20,0
CID_92699,31683,20967.17720534410,61,1916,Art,January,Australia,CAD,7,No,37945,22,0
CID_92700,68761,64107.256853741200,35,557,Art,November,UK,EUR,12,Yes,1239,20,0
CID_92701,79065,86664.16508038230,42,297,Music,March,Germany,EUR,15,No,54533,24,1
CID_92702,28540,25523.30416503660,80,654,Art,April,USA,AUD,13,Yes,22400,39,0
CID_92703,42595,59146.2356607074,30,481,Film,July,Australia,GBP,0,No,3608,21,1
CID_92704,10513,15488.548431615000,29,523,Music,February,Germany,USD,17,Yes,836,43,1
CID_92705,43323,38607.28075392630,57,178,Film,May,USA,GBP,19,No,66458,24,0
CID_92706,34606,38634.62358010930,88,1120,Technology,April,USA,EUR,11,No,70282,14,1
CID_92707,2693,2294.7058188868200,65,992,Art,September,UK,USD,12,No,96942,2,0
CID_92708,24829,27861.717891128300,88,187,Film,September,UK,GBP,18,Yes,76958,15,1
CID_92709,23542,24352.74569487360,40,482,Games,November,Germany,CAD,6,Yes,90694,31,1
CID_92710,17725,22079.09082943960,62,979,Games,May,Canada,GBP,8,Yes,29539,22,1
CID_92711,64368,90739.94653519340,39,1414,Music,October,USA,CAD,12,Yes,7284,14,1
CID_92712,74233,60750.710873105800,66,632,Technology,April,Germany,AUD,5,No,55103,47,0
CID_92713,42688,53666.47769671040,18,1704,Games,February,Germany,USD,3,Yes,93171,1,1
CID_92714,11237,7740.380744575210,82,1204,Games,June,Australia,GBP,16,Yes,42340,6,0
CID_92715,41965,46777.697091376000,50,1704,Art,November,USA,EUR,2,No,97453,14,1
CID_92716,19266,24472.24855421660,35,1418,Film,August,USA,AUD,10,No,39319,45,1
CID_92717,80182,74752.81971083930,71,1472,Games,July,UK,USD,19,No,72347,39,0
CID_92718,2789,3470.5809757899300,51,1463,Technology,May,USA,USD,0,Yes,55450,11,1
CID_92719,18586,16250.3615094734,86,654,Music,June,USA,GBP,0,Yes,515,11,0
CID_92720,69782,36541.58637560950,68,504,Technology,November,Germany,AUD,19,Yes,73420,9,0
CID_92721,19821,20410.98421273010,58,657,Music,August,USA,USD,4,No,49439,25,1
CID_92722,77474,96595.01061399410,22,445,Music,October,Australia,CAD,10,No,14003,28,1
CID_92723,65705,62525.45161910030,51,1599,Film,April,Germany,CAD,16,No,55863,35,0
CID_92724,49120,28151.4040439764,26,514,Games,August,Canada,AUD,10,Yes,47659,22,0
CID_92725,79007,97473.6510919365,33,65,Film,July,UK,AUD,10,Yes,17263,34,1
CID_92726,35612,52846.62949717010,57,1929,Music,October,Australia,AUD,11,Yes,14718,34,1
CID_92727,69975,104432.92380158300,44,556,Film,July,UK,USD,8,Yes,27359,14,1
CID_92728,71140,80596.25359861310,70,1726,Art,July,Canada,EUR,10,No,2288,29,1
CID_92729,59704,41698.68168794490,59,882,Technology,November,Germany,USD,17,No,29326,7,0
CID_92730,40877,60835.6819644214,53,350,Games,January,UK,GBP,10,No,11517,34,1
CID_92731,96342,54929.43207937790,85,1063,Art,February,UK,GBP,1,Yes,47768,24,0
CID_92732,15341,12193.78231211970,42,869,Art,October,UK,USD,9,No,46917,33,0
CID_92733,53703,78423.31323185820,81,959,Technology,October,USA,USD,4,Yes,43391,40,1
CID_92734,83174,49796.03921192400,51,1807,Film,September,USA,GBP,19,Yes,45801,36,0
CID_92735,67272,92902.51026807990,15,1539,Games,October,USA,CAD,15,Yes,51399,32,1
CID_92736,44841,50555.98213744770,26,1402,Art,August,USA,EUR,15,Yes,19977,17,1
CID_92737,21729,19907.978366742400,69,216,Music,March,Australia,USD,2,No,61918,1,0
CID_92738,56556,55776.678763300800,49,267,Film,May,UK,GBP,12,Yes,31966,28,0
CID_92739,2246,2774.1643464615000,54,875,Music,February,UK,GBP,0,Yes,57206,36,1
CID_92740,35793,30566.97666198070,60,1169,Music,June,Germany,AUD,9,No,87003,48,0
CID_92741,51550,34197.955724890600,16,1605,Art,July,UK,USD,2,Yes,86284,19,0
CID_92742,82190,69727.05410909900,83,696,Music,August,Australia,USD,16,Yes,38672,19,0
CID_92743,86735,47739.837821387700,55,1240,Film,April,USA,USD,8,No,39496,31,0
CID_92744,21314,16778.80558778230,31,56,Games,June,Germany,USD,12,Yes,74153,41,0
CID_92745,80670,80144.63659680190,67,949,Film,January,USA,GBP,3,No,68694,1,0
CID_92746,92821,108440.78081940100,28,961,Art,March,UK,USD,0,No,92019,43,1
CID_92747,58707,41870.05462392220,64,139,Technology,December,UK,USD,8,No,23583,19,0
CID_92748,55906,72496.34845424360,71,1132,Technology,May,Germany,USD,10,Yes,59690,34,1
CID_92749,40985,32245.84983048480,47,1930,Technology,March,UK,GBP,16,No,67124,4,0
CID_92750,42321,42455.08876220930,20,1417,Games,October,Canada,AUD,0,Yes,65386,8,1
CID_92751,82683,90625.97427996420,88,1790,Games,November,Germany,EUR,10,Yes,83251,13,1
CID_92752,19199,28641.6819657885,41,800,Art,April,Australia,CAD,8,Yes,87420,33,1
CID_92753,35948,46398.253773586500,58,1971,Games,August,USA,EUR,13,Yes,92333,27,1
CID_92754,52134,65467.0993273085,88,1166,Film,October,Canada,USD,15,Yes,95043,46,1
CID_92755,36896,42785.458885266100,34,935,Games,March,UK,GBP,9,Yes,66843,7,1
CID_92756,6076,5446.266237698040,36,898,Games,February,Canada,CAD,14,Yes,52174,8,0
CID_92757,11363,16551.870443345000,16,472,Art,April,Germany,USD,7,Yes,47829,32,1
CID_92758,45388,37017.70038074800,63,265,Film,August,UK,AUD,8,Yes,49521,17,0
CID_92759,33122,21524.02044805160,18,679,Technology,November,USA,AUD,12,Yes,92656,11,0
CID_92760,34622,25496.90310616500,84,690,Games,August,USA,CAD,13,Yes,68866,10,0
CID_92761,3683,4052.1740502562400,27,317,Technology,October,Canada,AUD,10,No,96622,18,1
CID_92762,57936,32095.359780985700,22,140,Art,June,Germany,GBP,7,Yes,89942,7,0
CID_92763,24515,27842.30879074430,83,360,Games,October,Germany,USD,4,Yes,54230,12,1
CID_92764,91376,53638.51624320610,79,1298,Music,March,Germany,GBP,8,No,56743,17,0
CID_92765,29856,23042.69907893550,79,260,Technology,September,USA,USD,12,No,11005,31,0
CID_92766,47839,61688.94061288180,89,148,Art,September,Canada,GBP,3,No,63946,43,1
CID_92767,32040,44913.74763330690,66,1069,Music,April,USA,EUR,9,Yes,33289,1,1
CID_92768,69580,42274.27124055180,61,1385,Film,February,Canada,CAD,15,Yes,29484,31,0
CID_92769,95328,53359.49220356290,68,768,Games,May,Australia,GBP,16,Yes,29961,44,0
CID_92770,40142,40551.2749850132,55,1051,Music,August,Canada,CAD,14,No,64889,8,1
CID_92771,36327,42120.98401707720,46,1487,Art,December,UK,CAD,16,Yes,81320,7,1
CID_92772,92085,73870.85521755100,56,305,Games,September,Germany,GBP,1,Yes,40688,21,0
CID_92773,52159,33438.26822232180,31,1556,Art,December,Germany,AUD,3,No,73803,34,0
CID_92774,80518,104637.46876713000,28,775,Technology,March,Canada,USD,11,No,99738,45,1
CID_92775,77874,88276.32838219940,72,833,Games,February,Germany,GBP,9,Yes,32287,19,1
CID_92776,94591,135662.25614902,81,199,Music,August,Australia,AUD,7,Yes,38104,37,1
CID_92777,95336,74864.92416133590,29,99,Games,September,UK,CAD,11,No,37990,45,0
CID_92778,98498,109239.51060875200,19,1316,Music,August,Australia,GBP,14,Yes,81112,22,1
CID_92779,94982,70845.932536563,22,913,Technology,July,Australia,GBP,2,Yes,89978,15,0
CID_92780,61094,68945.01206728630,49,1942,Art,January,Germany,CAD,3,Yes,75070,44,1
CID_92781,81345,117051.3247482630,18,75,Technology,February,USA,EUR,9,Yes,28545,12,1
CID_92782,51279,65536.4717715727,44,1468,Games,October,Australia,USD,8,No,47458,10,1
CID_92783,95796,84670.31743215960,45,1550,Technology,September,USA,USD,6,No,27482,1,0
CID_92784,84027,85786.9542592245,40,704,Music,August,Germany,USD,18,No,54201,13,1
CID_92785,49427,53992.0661151274,67,1364,Art,August,Canada,EUR,17,Yes,58374,26,1
CID_92786,99295,69430.28478552620,87,1238,Art,January,Australia,GBP,19,No,33634,8,0
CID_92787,65830,55940.19332165820,68,681,Art,July,Canada,USD,6,No,8826,30,0
CID_92788,5194,5013.744121327040,65,1384,Games,April,USA,AUD,8,Yes,31878,41,0
CID_92789,52321,69838.4411732176,43,586,Art,December,USA,CAD,2,Yes,43322,44,1
CID_92790,13379,7787.759272097190,51,443,Art,September,Australia,EUR,17,Yes,72957,3,0
CID_92791,68114,59792.23383376920,36,975,Games,December,UK,AUD,11,Yes,30251,26,0
CID_92792,85567,116702.35580685100,76,106,Technology,May,USA,AUD,11,Yes,59409,21,1
CID_92793,66788,43552.774152946800,33,900,Technology,February,Australia,EUR,6,Yes,36959,34,0
CID_92794,44871,62453.31821711020,26,233,Music,April,UK,EUR,14,No,94377,44,1
CID_92795,17301,20720.99272912960,89,249,Music,September,Australia,EUR,3,No,81741,26,1
CID_92796,5354,5181.928181047910,81,626,Art,November,Canada,EUR,8,No,35737,5,0
CID_92797,95457,95073.19365037270,62,1432,Technology,February,USA,USD,10,No,606,6,0
CID_92798,15831,23594.322868904300,79,435,Games,January,UK,AUD,11,No,89378,5,1
CID_92799,80043,74184.82718331360,19,1722,Film,April,Australia,USD,1,No,10871,37,0
CID_92800,18969,15572.33280038130,21,1603,Games,September,USA,USD,8,No,93383,37,0
CID_92801,15164,9272.227351635750,28,1835,Music,April,USA,CAD,16,Yes,63528,9,0
CID_92802,25457,30756.682431904400,62,698,Games,April,USA,AUD,14,No,93047,23,1
CID_92803,20897,31231.905591371100,74,581,Film,December,Germany,EUR,19,Yes,82270,13,1
CID_92804,72034,39423.54756291340,21,1787,Film,June,USA,AUD,9,No,40740,22,0
CID_92805,56911,35639.08100426660,74,1618,Technology,March,UK,USD,16,Yes,33084,19,0
CID_92806,40627,31860.920986685400,49,962,Film,December,Canada,EUR,19,Yes,22622,5,0
CID_92807,38408,36430.11746368620,85,60,Film,May,UK,EUR,11,Yes,31192,47,0
CID_92808,3944,2755.4510135150600,32,667,Music,June,Germany,CAD,14,Yes,81292,46,0
CID_92809,61152,56199.09161335610,55,142,Art,February,Germany,CAD,17,Yes,87806,21,0
CID_92810,77257,89456.10436675060,80,1973,Film,August,Germany,EUR,18,Yes,46402,24,1
CID_92811,68720,78987.51237282880,16,1112,Technology,March,Germany,AUD,18,Yes,35799,40,1
CID_92812,54629,81011.63726296390,15,1056,Technology,May,UK,EUR,14,No,72674,39,1
CID_92813,41210,48389.763717997300,16,1563,Film,May,USA,AUD,0,No,66908,29,1
CID_92814,70739,71112.34649181680,51,1393,Art,July,USA,AUD,17,Yes,11827,28,1
CID_92815,65691,75892.28415246720,86,1004,Games,March,Canada,AUD,9,Yes,12231,3,1
CID_92816,58394,45510.541087693400,50,1326,Film,September,USA,CAD,16,No,74580,22,0
CID_92817,95821,108203.35133762100,51,1811,Film,September,Germany,EUR,13,Yes,35386,26,1
CID_92818,1316,853.6409143893930,19,246,Technology,March,USA,GBP,12,No,84238,27,0
CID_92819,6350,8472.752083359660,50,855,Art,January,USA,AUD,11,No,57049,46,1
CID_92820,67514,91156.43201456680,56,413,Music,December,UK,CAD,7,Yes,41677,43,1
CID_92821,70431,101769.82808968800,77,584,Film,July,USA,CAD,8,No,23874,44,1
CID_92822,98311,93882.93980530330,85,1046,Games,July,Germany,GBP,2,No,4790,0,0
CID_92823,22749,31976.527135614900,15,479,Film,September,UK,USD,17,No,14502,0,1
CID_92824,90875,64628.41978132320,35,952,Games,May,Australia,USD,10,Yes,17351,20,0
CID_92825,43979,24137.14582011320,38,1845,Games,July,Canada,AUD,18,No,66931,14,0
CID_92826,77830,79030.08786910510,28,846,Film,June,Canada,GBP,16,Yes,47513,7,1
CID_92827,85040,50627.21010405550,60,1605,Technology,January,UK,GBP,1,Yes,58141,5,0
CID_92828,99546,127871.80075663800,63,1133,Games,September,UK,EUR,18,No,68310,18,1
CID_92829,12653,8649.922632565140,33,1860,Music,August,USA,GBP,6,No,13970,40,0
CID_92830,37701,54422.10620244650,31,1887,Technology,August,UK,AUD,4,No,13216,20,1
CID_92831,61008,77156.35290488210,34,637,Games,November,Canada,GBP,9,No,30433,44,1
CID_92832,55885,42361.98012838140,81,1086,Technology,August,UK,CAD,4,No,47567,1,0
CID_92833,37274,29364.96951182380,76,216,Technology,August,Australia,EUR,15,Yes,60670,49,0
CID_92834,33560,26935.197939045800,78,1063,Art,September,Australia,EUR,15,Yes,60010,27,0
CID_92835,8844,9643.27334842708,37,1115,Games,September,Canada,USD,1,Yes,62349,46,1
CID_92836,77981,83154.29473385960,49,1109,Art,February,UK,USD,10,No,59467,26,1
CID_92837,89672,99491.0430240661,81,918,Film,August,USA,USD,4,No,3191,34,1
CID_92838,25478,26489.729636052800,42,1758,Technology,March,USA,CAD,8,Yes,49317,2,1
CID_92839,69636,85927.96115791430,76,1232,Games,July,Australia,USD,6,Yes,70890,42,1
CID_92840,30689,17923.680737380700,85,1259,Music,January,Australia,EUR,5,Yes,53146,10,0
CID_92841,1546,1152.683456462050,56,1299,Games,December,USA,CAD,0,No,854,18,0
CID_92842,15498,19041.46007479850,70,1179,Games,April,Germany,USD,9,No,40106,29,1
CID_92843,16401,18619.08048654970,18,542,Music,December,Australia,GBP,14,Yes,59771,0,1
CID_92844,23876,24683.949327840300,37,135,Film,April,Germany,USD,11,No,18119,13,1
CID_92845,71757,37958.70072392750,57,677,Technology,February,Germany,GBP,16,Yes,12258,12,0
CID_92846,62221,44292.46469581380,88,81,Music,October,USA,AUD,8,Yes,81720,5,0
CID_92847,77900,48831.09725476500,83,127,Technology,September,Germany,CAD,8,Yes,47769,35,0
CID_92848,67518,60579.45564016720,35,198,Technology,June,USA,CAD,4,No,5750,14,0
CID_92849,29278,34121.13102378910,49,884,Games,September,USA,EUR,7,Yes,6184,33,1
CID_92850,40492,23361.863883781600,80,774,Film,August,Australia,CAD,13,Yes,99106,32,0
CID_92851,5213,5788.102362032240,63,712,Art,February,Australia,GBP,3,Yes,55170,10,1
CID_92852,15475,19869.88716687570,86,1355,Film,June,Canada,CAD,9,No,60548,49,1
CID_92853,12245,11440.725185319500,63,1238,Games,December,UK,USD,18,Yes,70685,37,0
CID_92854,98545,132600.07586180500,40,1795,Music,June,Australia,AUD,6,No,43167,27,1
CID_92855,70628,92606.96150787420,81,1065,Music,June,USA,USD,10,No,61004,35,1
CID_92856,31668,35418.4172782024,72,37,Technology,April,Canada,AUD,3,No,86807,44,1
CID_92857,9279,9741.89008057242,82,767,Film,June,Australia,USD,17,No,10571,43,1
CID_92858,32407,17941.087988253000,65,621,Film,September,Canada,CAD,18,Yes,64118,16,0
CID_92859,63801,51934.21422813220,60,869,Technology,October,USA,AUD,0,Yes,59753,35,0
CID_92860,23923,20682.780639161300,52,1651,Music,May,UK,CAD,0,Yes,85799,20,0
CID_92861,73571,94558.69375817630,64,921,Music,April,Germany,EUR,2,No,74224,32,1
CID_92862,26379,24202.538622351,27,970,Film,March,USA,GBP,17,Yes,81581,38,0
CID_92863,85672,119046.09971772700,45,12,Technology,July,Australia,GBP,1,No,87940,47,1
CID_92864,14888,10084.106895940600,25,1367,Technology,December,USA,EUR,12,No,23204,1,0
CID_92865,97048,78752.45849999780,49,1892,Technology,December,Australia,GBP,2,No,9240,35,0
CID_92866,55885,60760.41557207930,51,290,Games,October,Canada,AUD,17,Yes,34794,45,1
CID_92867,19841,24225.02649436290,29,1206,Film,July,Australia,EUR,4,No,5253,41,1
CID_92868,16342,9417.731187648340,85,1605,Music,March,UK,AUD,12,No,98726,41,0
CID_92869,12289,9832.128039748630,17,135,Music,March,Germany,CAD,3,No,37073,42,0
CID_92870,14268,16091.010200510500,65,281,Technology,April,Germany,USD,17,Yes,94714,12,1
CID_92871,76047,87679.52982905740,61,856,Technology,March,UK,GBP,10,No,64958,17,1
CID_92872,84675,78761.15038711840,33,1991,Film,March,UK,CAD,7,Yes,83631,19,0
CID_92873,47970,25302.76432133270,72,956,Games,June,Australia,EUR,0,No,58945,41,0
CID_92874,48079,65014.85979462950,78,463,Art,September,Germany,GBP,18,No,71371,9,1
CID_92875,33346,20086.760566173500,29,335,Technology,August,Australia,EUR,5,Yes,61242,31,0
CID_92876,64230,43307.97876966820,32,1691,Art,June,Canada,USD,2,Yes,30013,38,0
CID_92877,92488,133279.95839968300,36,791,Film,April,Germany,GBP,12,No,65922,5,1
CID_92878,31148,27249.566400482600,23,689,Art,March,UK,AUD,9,No,59696,44,0
CID_92879,65656,35598.28151803770,60,193,Music,August,Germany,CAD,17,No,51607,27,0
CID_92880,4455,6422.628163083390,25,79,Art,September,USA,EUR,5,No,60071,42,1
CID_92881,38281,55540.804422274000,17,1931,Film,September,UK,CAD,1,No,46390,21,1
CID_92882,91913,111654.48832536900,61,1454,Film,November,Canada,EUR,6,No,82762,24,1
CID_92883,48858,41419.098252234000,34,222,Games,May,UK,EUR,12,No,30487,26,0
CID_92884,41031,50557.626095027400,88,1422,Music,September,Australia,GBP,19,No,41530,29,1
CID_92885,94987,84068.89264289690,67,487,Art,September,Canada,EUR,19,No,49416,0,0
CID_92886,58362,61948.91114662160,60,1537,Film,June,Germany,CAD,2,No,23011,15,1
CID_92887,68123,40129.86022948610,21,50,Film,May,Germany,GBP,5,No,70757,29,0
CID_92888,74582,90853.892627465,64,528,Games,June,USA,USD,14,Yes,909,0,1
CID_92889,26467,19817.7812347898,56,248,Technology,May,Germany,AUD,12,No,74910,35,0
CID_92890,49938,31134.238216344200,49,661,Games,December,Canada,USD,16,No,69772,26,0
CID_92891,21170,19839.082433963500,46,484,Games,May,Australia,AUD,13,Yes,55830,2,0
CID_92892,48633,39460.28080632020,22,1149,Technology,December,Canada,GBP,8,Yes,6549,40,0
CID_92893,61690,37217.40849976450,69,1940,Art,April,Australia,CAD,8,Yes,29986,24,0
CID_92894,17251,14853.85085566440,18,1707,Games,February,USA,CAD,4,Yes,13995,42,0
CID_92895,24466,14655.413029290400,79,619,Games,January,Australia,CAD,0,No,88111,12,0
CID_92896,5265,3139.007887515600,17,248,Music,November,UK,USD,1,Yes,29653,49,0
CID_92897,94961,70552.68678908070,83,1863,Music,January,Germany,AUD,14,Yes,35562,9,0
CID_92898,49214,62302.385565946800,25,1310,Art,April,Canada,CAD,3,No,13489,3,1
CID_92899,68988,85525.7462522502,41,1274,Technology,February,UK,USD,16,Yes,21186,26,1
CID_92900,56709,77212.38512845410,87,423,Technology,March,Canada,GBP,13,No,10891,48,1
CID_92901,16547,9086.618918947390,73,498,Music,August,Canada,AUD,14,No,17154,44,0
CID_92902,59328,70656.6095850908,39,1689,Technology,June,Canada,EUR,14,Yes,35362,25,1
CID_92903,58264,85136.6001341344,44,1492,Art,May,Canada,GBP,8,No,55596,31,1
CID_92904,72265,106134.7440164430,54,28,Film,November,Australia,EUR,16,No,99233,35,1
CID_92905,29339,32052.169431892800,74,289,Games,January,Canada,USD,2,No,79869,13,1
CID_92906,18281,17938.14585688500,78,545,Music,May,Australia,CAD,4,Yes,69707,8,0
CID_92907,31275,39383.919193709200,53,1217,Music,October,Canada,EUR,6,Yes,24160,28,1
CID_92908,38149,23081.225260963400,17,227,Music,February,UK,USD,1,No,21664,20,0
CID_92909,97831,52713.21330094260,42,1956,Art,January,Canada,AUD,1,Yes,57069,48,0
CID_92910,7685,7701.146737921100,19,583,Film,May,Australia,USD,17,Yes,36316,39,1
CID_92911,80212,47657.92328073390,83,448,Games,July,UK,GBP,16,Yes,7657,18,0
CID_92912,54286,35355.68400019300,32,1310,Technology,July,Germany,CAD,18,No,26369,39,0
CID_92913,24513,29656.94674615710,37,1790,Art,September,Germany,AUD,11,No,2612,19,1
CID_92914,93136,122262.91947604100,39,1925,Music,October,Canada,AUD,5,Yes,55730,11,1
CID_92915,2771,1812.6974867595700,77,471,Technology,March,UK,AUD,10,No,75354,36,0
CID_92916,73607,86034.50880463180,19,1666,Games,May,Germany,GBP,3,No,80085,18,1
CID_92917,28458,38678.61096783260,72,130,Music,April,Canada,EUR,19,Yes,49953,49,1
CID_92918,43257,60622.042422540300,28,262,Art,December,USA,CAD,7,Yes,61760,2,1
CID_92919,95576,121572.98361045700,62,110,Film,February,UK,CAD,13,Yes,76487,49,1
CID_92920,53497,72366.1531914755,87,383,Film,June,Australia,USD,6,Yes,44341,48,1
